sensor_id,x,y,z
38324,390.8382,34.975143,388.5
38325,390.8382,34.975143,395.5
38326,390.8382,34.975143,402.5
38327,390.8382,34.975143,409.5
38328,390.8382,34.975143,416.5
38329,390.8382,34.975143,423.5
38330,390.8382,34.975143,430.5
38331,390.8382,34.975143,437.5
38332,390.8382,34.975143,444.5
38333,390.8382,34.975143,451.5
38334,390.8382,34.975143,458.5
38335,390.8382,34.975143,465.5
38336,390.8382,34.975143,472.5
38337,390.8382,34.975143,479.5
38338,390.8382,34.975143,486.5
38339,390.8382,34.975143,493.5
38340,390.15167,41.945644,-493.5
38341,390.15167,41.945644,-486.5
38342,390.15167,41.945644,-479.5
38343,390.15167,41.945644,-472.5
38344,390.15167,41.945644,-465.5
38345,390.15167,41.945644,-458.5
38346,390.15167,41.945644,-451.5
38347,390.15167,41.945644,-444.5
38348,390.15167,41.945644,-437.5
38349,390.15167,41.945644,-430.5
38350,390.15167,41.945644,-423.5
38351,390.15167,41.945644,-416.5
38352,390.15167,41.945644,-409.5
38353,390.15167,41.945644,-402.5
38354,390.15167,41.945644,-395.5
38355,390.15167,41.945644,-388.5
38356,390.15167,41.945644,-381.5
38357,390.15167,41.945644,-374.5
38358,390.15167,41.945644,-367.5
38359,390.15167,41.945644,-360.5
38360,390.15167,41.945644,-353.5
38361,390.15167,41.945644,-346.5
38362,390.15167,41.945644,-339.5
38363,390.15167,41.945644,-332.5
38364,390.15167,41.945644,-325.5
38365,390.15167,41.945644,-318.5
38366,390.15167,41.945644,-311.5
38367,390.15167,41.945644,-304.5
38368,390.15167,41.945644,-297.5
38369,390.15167,41.945644,-290.5
38370,390.15167,41.945644,-283.5
38371,390.15167,41.945644,-276.5
38372,390.15167,41.945644,-269.5
38373,390.15167,41.945644,-262.5
38374,390.15167,41.945644,-255.5
38375,390.15167,41.945644,-248.5
38376,390.15167,41.945644,-241.5
38377,390.15167,41.945644,-234.5
38378,390.15167,41.945644,-227.5
38379,390.15167,41.945644,-220.5
38380,390.15167,41.945644,-213.5
38381,390.15167,41.945644,-206.5
38382,390.15167,41.945644,-199.5
38383,390.15167,41.945644,-192.5
38384,390.15167,41.945644,-185.5
38385,390.15167,41.945644,-178.5
38386,390.15167,41.945644,-171.5
38387,390.15167,41.945644,-164.5
38388,390.15167,41.945644,-157.5
38389,390.15167,41.945644,-150.5
38390,390.15167,41.945644,-143.5
38391,390.15167,41.945644,-136.5
38392,390.15167,41.945644,-129.5
38393,390.15167,41.945644,-122.5
38394,390.15167,41.945644,-115.5
38395,390.15167,41.945644,-108.5
38396,390.15167,41.945644,-101.5
38397,390.15167,41.945644,-94.5
38398,390.15167,41.945644,-87.5
38399,390.15167,41.945644,-80.5
38400,390.15167,41.945644,-73.5
38401,390.15167,41.945644,-66.5
38402,390.15167,41.945644,-59.5
38403,390.15167,41.945644,-52.5
38404,390.15167,41.945644,-45.5
38405,390.15167,41.945644,-38.5
38406,390.15167,41.945644,-31.5
38407,390.15167,41.945644,-24.5
38408,390.15167,41.945644,-17.5
38409,390.15167,41.945644,-10.5
38410,390.15167,41.945644,-3.5
38411,390.15167,41.945644,3.5
38412,390.15167,41.945644,10.5
38413,390.15167,41.945644,17.5
38414,390.15167,41.945644,24.5
38415,390.15167,41.945644,31.5
38416,390.15167,41.945644,38.5
38417,390.15167,41.945644,45.5
38418,390.15167,41.945644,52.5
38419,390.15167,41.945644,59.5
38420,390.15167,41.945644,66.5
38421,390.15167,41.945644,73.5
38422,390.15167,41.945644,80.5
38423,390.15167,41.945644,87.5
38424,390.15167,41.945644,94.5
38425,390.15167,41.945644,101.5
38426,390.15167,41.945644,108.5
38427,390.15167,41.945644,115.5
38428,390.15167,41.945644,122.5
38429,390.15167,41.945644,129.5
38430,390.15167,41.945644,136.5
38431,390.15167,41.945644,143.5
38432,390.15167,41.945644,150.5
38433,390.15167,41.945644,157.5
38434,390.15167,41.945644,164.5
38435,390.15167,41.945644,171.5
38436,390.15167,41.945644,178.5
38437,390.15167,41.945644,185.5
38438,390.15167,41.945644,192.5
38439,390.15167,41.945644,199.5
38440,390.15167,41.945644,206.5
38441,390.15167,41.945644,213.5
38442,390.15167,41.945644,220.5
38443,390.15167,41.945644,227.5
38444,390.15167,41.945644,234.5
38445,390.15167,41.945644,241.5
38446,390.15167,41.945644,248.5
38447,390.15167,41.945644,255.5
38448,390.15167,41.945644,262.5
38449,390.15167,41.945644,269.5
38450,390.15167,41.945644,276.5
38451,390.15167,41.945644,283.5
38452,390.15167,41.945644,290.5
38453,390.15167,41.945644,297.5
38454,390.15167,41.945644,304.5
38455,390.15167,41.945644,311.5
38456,390.15167,41.945644,318.5
38457,390.15167,41.945644,325.5
38458,390.15167,41.945644,332.5
38459,390.15167,41.945644,339.5
38460,390.15167,41.945644,346.5
38461,390.15167,41.945644,353.5
38462,390.15167,41.945644,360.5
38463,390.15167,41.945644,367.5
38464,390.15167,41.945644,374.5
38465,390.15167,41.945644,381.5
38466,390.15167,41.945644,388.5
38467,390.15167,41.945644,395.5
38468,390.15167,41.945644,402.5
38469,390.15167,41.945644,409.5
38470,390.15167,41.945644,416.5
38471,390.15167,41.945644,423.5
38472,390.15167,41.945644,430.5
38473,390.15167,41.945644,437.5
38474,390.15167,41.945644,444.5
38475,390.15167,41.945644,451.5
38476,390.15167,41.945644,458.5
38477,390.15167,41.945644,465.5
38478,390.15167,41.945644,472.5
38479,390.15167,41.945644,479.5
38480,390.15167,41.945644,486.5
38481,390.15167,41.945644,493.5
38482,389.34082,48.902786,-493.5
38483,389.34082,48.902786,-486.5
38484,389.34082,48.902786,-479.5
38485,389.34082,48.902786,-472.5
38486,389.34082,48.902786,-465.5
38487,389.34082,48.902786,-458.5
38488,389.34082,48.902786,-451.5
38489,389.34082,48.902786,-444.5
38490,389.34082,48.902786,-437.5
38491,389.34082,48.902786,-430.5
38492,389.34082,48.902786,-423.5
38493,389.34082,48.902786,-416.5
38494,389.34082,48.902786,-409.5
38495,389.34082,48.902786,-402.5
38496,389.34082,48.902786,-395.5
38497,389.34082,48.902786,-388.5
38498,389.34082,48.902786,-381.5
38499,389.34082,48.902786,-374.5
38500,389.34082,48.902786,-367.5
38501,389.34082,48.902786,-360.5
38502,389.34082,48.902786,-353.5
38503,389.34082,48.902786,-346.5
38504,389.34082,48.902786,-339.5
38505,389.34082,48.902786,-332.5
38506,389.34082,48.902786,-325.5
38507,389.34082,48.902786,-318.5
38508,389.34082,48.902786,-311.5
38509,389.34082,48.902786,-304.5
38510,389.34082,48.902786,-297.5
38511,389.34082,48.902786,-290.5
38512,389.34082,48.902786,-283.5
38513,389.34082,48.902786,-276.5
38514,389.34082,48.902786,-269.5
38515,389.34082,48.902786,-262.5
38516,389.34082,48.902786,-255.5
38517,389.34082,48.902786,-248.5
38518,389.34082,48.902786,-241.5
38519,389.34082,48.902786,-234.5
38520,389.34082,48.902786,-227.5
38521,389.34082,48.902786,-220.5
38522,389.34082,48.902786,-213.5
38523,389.34082,48.902786,-206.5
38524,389.34082,48.902786,-199.5
38525,389.34082,48.902786,-192.5
38526,389.34082,48.902786,-185.5
38527,389.34082,48.902786,-178.5
38528,389.34082,48.902786,-171.5
38529,389.34082,48.902786,-164.5
38530,389.34082,48.902786,-157.5
38531,389.34082,48.902786,-150.5
38532,389.34082,48.902786,-143.5
38533,389.34082,48.902786,-136.5
38534,389.34082,48.902786,-129.5
38535,389.34082,48.902786,-122.5
38536,389.34082,48.902786,-115.5
38537,389.34082,48.902786,-108.5
38538,389.34082,48.902786,-101.5
38539,389.34082,48.902786,-94.5
38540,389.34082,48.902786,-87.5
38541,389.34082,48.902786,-80.5
38542,389.34082,48.902786,-73.5
38543,389.34082,48.902786,-66.5
38544,389.34082,48.902786,-59.5
38545,389.34082,48.902786,-52.5
38546,389.34082,48.902786,-45.5
38547,389.34082,48.902786,-38.5
38548,389.34082,48.902786,-31.5
38549,389.34082,48.902786,-24.5
38550,389.34082,48.902786,-17.5
38551,389.34082,48.902786,-10.5
38552,389.34082,48.902786,-3.5
38553,389.34082,48.902786,3.5
38554,389.34082,48.902786,10.5
38555,389.34082,48.902786,17.5
38556,389.34082,48.902786,24.5
38557,389.34082,48.902786,31.5
38558,389.34082,48.902786,38.5
38559,389.34082,48.902786,45.5
38560,389.34082,48.902786,52.5
38561,389.34082,48.902786,59.5
38562,389.34082,48.902786,66.5
38563,389.34082,48.902786,73.5
38564,389.34082,48.902786,80.5
38565,389.34082,48.902786,87.5
38566,389.34082,48.902786,94.5
38567,389.34082,48.902786,101.5
38568,389.34082,48.902786,108.5
38569,389.34082,48.902786,115.5
38570,389.34082,48.902786,122.5
38571,389.34082,48.902786,129.5
38572,389.34082,48.902786,136.5
38573,389.34082,48.902786,143.5
38574,389.34082,48.902786,150.5
38575,389.34082,48.902786,157.5
38576,389.34082,48.902786,164.5
38577,389.34082,48.902786,171.5
38578,389.34082,48.902786,178.5
38579,389.34082,48.902786,185.5
38580,389.34082,48.902786,192.5
38581,389.34082,48.902786,199.5
38582,389.34082,48.902786,206.5
38583,389.34082,48.902786,213.5
38584,389.34082,48.902786,220.5
38585,389.34082,48.902786,227.5
38586,389.34082,48.902786,234.5
38587,389.34082,48.902786,241.5
38588,389.34082,48.902786,248.5
38589,389.34082,48.902786,255.5
38590,389.34082,48.902786,262.5
38591,389.34082,48.902786,269.5
38592,389.34082,48.902786,276.5
38593,389.34082,48.902786,283.5
38594,389.34082,48.902786,290.5
38595,389.34082,48.902786,297.5
38596,389.34082,48.902786,304.5
38597,389.34082,48.902786,311.5
38598,389.34082,48.902786,318.5
38599,389.34082,48.902786,325.5
38600,389.34082,48.902786,332.5
38601,389.34082,48.902786,339.5
38602,389.34082,48.902786,346.5
38603,389.34082,48.902786,353.5
38604,389.34082,48.902786,360.5
38605,389.34082,48.902786,367.5
38606,389.34082,48.902786,374.5
38607,389.34082,48.902786,381.5
38608,389.34082,48.902786,388.5
38609,389.34082,48.902786,395.5
38610,389.34082,48.902786,402.5
38611,389.34082,48.902786,409.5
38612,389.34082,48.902786,416.5
38613,389.34082,48.902786,423.5
38614,389.34082,48.902786,430.5
38615,389.34082,48.902786,437.5
38616,389.34082,48.902786,444.5
38617,389.34082,48.902786,451.5
38618,389.34082,48.902786,458.5
38619,389.34082,48.902786,465.5
38620,389.34082,48.902786,472.5
38621,389.34082,48.902786,479.5
38622,389.34082,48.902786,486.5
38623,389.34082,48.902786,493.5
38624,388.40594,55.84434,-493.5
38625,388.40594,55.84434,-486.5
38626,388.40594,55.84434,-479.5
38627,388.40594,55.84434,-472.5
38628,388.40594,55.84434,-465.5
38629,388.40594,55.84434,-458.5
38630,388.40594,55.84434,-451.5
38631,388.40594,55.84434,-444.5
38632,388.40594,55.84434,-437.5
38633,388.40594,55.84434,-430.5
38634,388.40594,55.84434,-423.5
38635,388.40594,55.84434,-416.5
38636,388.40594,55.84434,-409.5
38637,388.40594,55.84434,-402.5
38638,388.40594,55.84434,-395.5
38639,388.40594,55.84434,-388.5
38640,388.40594,55.84434,-381.5
38641,388.40594,55.84434,-374.5
38642,388.40594,55.84434,-367.5
38643,388.40594,55.84434,-360.5
38644,388.40594,55.84434,-353.5
38645,388.40594,55.84434,-346.5
38646,388.40594,55.84434,-339.5
38647,388.40594,55.84434,-332.5
38648,388.40594,55.84434,-325.5
38649,388.40594,55.84434,-318.5
38650,388.40594,55.84434,-311.5
38651,388.40594,55.84434,-304.5
38652,388.40594,55.84434,-297.5
38653,388.40594,55.84434,-290.5
38654,388.40594,55.84434,-283.5
38655,388.40594,55.84434,-276.5
38656,388.40594,55.84434,-269.5
38657,388.40594,55.84434,-262.5
38658,388.40594,55.84434,-255.5
38659,388.40594,55.84434,-248.5
38660,388.40594,55.84434,-241.5
38661,388.40594,55.84434,-234.5
38662,388.40594,55.84434,-227.5
38663,388.40594,55.84434,-220.5
38664,388.40594,55.84434,-213.5
38665,388.40594,55.84434,-206.5
38666,388.40594,55.84434,-199.5
38667,388.40594,55.84434,-192.5
38668,388.40594,55.84434,-185.5
38669,388.40594,55.84434,-178.5
38670,388.40594,55.84434,-171.5
38671,388.40594,55.84434,-164.5
38672,388.40594,55.84434,-157.5
38673,388.40594,55.84434,-150.5
38674,388.40594,55.84434,-143.5
38675,388.40594,55.84434,-136.5
38676,388.40594,55.84434,-129.5
38677,388.40594,55.84434,-122.5
38678,388.40594,55.84434,-115.5
38679,388.40594,55.84434,-108.5
38680,388.40594,55.84434,-101.5
38681,388.40594,55.84434,-94.5
38682,388.40594,55.84434,-87.5
38683,388.40594,55.84434,-80.5
38684,388.40594,55.84434,-73.5
38685,388.40594,55.84434,-66.5
38686,388.40594,55.84434,-59.5
38687,388.40594,55.84434,-52.5
38688,388.40594,55.84434,-45.5
38689,388.40594,55.84434,-38.5
38690,388.40594,55.84434,-31.5
38691,388.40594,55.84434,-24.5
38692,388.40594,55.84434,-17.5
38693,388.40594,55.84434,-10.5
38694,388.40594,55.84434,-3.5
38695,388.40594,55.84434,3.5
38696,388.40594,55.84434,10.5
38697,388.40594,55.84434,17.5
38698,388.40594,55.84434,24.5
38699,388.40594,55.84434,31.5
38700,388.40594,55.84434,38.5
38701,388.40594,55.84434,45.5
38702,388.40594,55.84434,52.5
38703,388.40594,55.84434,59.5
38704,388.40594,55.84434,66.5
38705,388.40594,55.84434,73.5
38706,388.40594,55.84434,80.5
38707,388.40594,55.84434,87.5
38708,388.40594,55.84434,94.5
38709,388.40594,55.84434,101.5
38710,388.40594,55.84434,108.5
38711,388.40594,55.84434,115.5
38712,388.40594,55.84434,122.5
38713,388.40594,55.84434,129.5
38714,388.40594,55.84434,136.5
38715,388.40594,55.84434,143.5
38716,388.40594,55.84434,150.5
38717,388.40594,55.84434,157.5
38718,388.40594,55.84434,164.5
38719,388.40594,55.84434,171.5
38720,388.40594,55.84434,178.5
38721,388.40594,55.84434,185.5
38722,388.40594,55.84434,192.5
38723,388.40594,55.84434,199.5
38724,388.40594,55.84434,206.5
38725,388.40594,55.84434,213.5
38726,388.40594,55.84434,220.5
38727,388.40594,55.84434,227.5
38728,388.40594,55.84434,234.5
38729,388.40594,55.84434,241.5
38730,388.40594,55.84434,248.5
38731,388.40594,55.84434,255.5
38732,388.40594,55.84434,262.5
38733,388.40594,55.84434,269.5
38734,388.40594,55.84434,276.5
38735,388.40594,55.84434,283.5
38736,388.40594,55.84434,290.5
38737,388.40594,55.84434,297.5
38738,388.40594,55.84434,304.5
38739,388.40594,55.84434,311.5
38740,388.40594,55.84434,318.5
38741,388.40594,55.84434,325.5
38742,388.40594,55.84434,332.5
38743,388.40594,55.84434,339.5
38744,388.40594,55.84434,346.5
38745,388.40594,55.84434,353.5
38746,388.40594,55.84434,360.5
38747,388.40594,55.84434,367.5
38748,388.40594,55.84434,374.5
38749,388.40594,55.84434,381.5
38750,388.40594,55.84434,388.5
38751,388.40594,55.84434,395.5
38752,388.40594,55.84434,402.5
38753,388.40594,55.84434,409.5
38754,388.40594,55.84434,416.5
38755,388.40594,55.84434,423.5
38756,388.40594,55.84434,430.5
38757,388.40594,55.84434,437.5
38758,388.40594,55.84434,444.5
38759,388.40594,55.84434,451.5
38760,388.40594,55.84434,458.5
38761,388.40594,55.84434,465.5
38762,388.40594,55.84434,472.5
38763,388.40594,55.84434,479.5
38764,388.40594,55.84434,486.5
38765,388.40594,55.84434,493.5
38766,387.3473,62.76811,-493.5
38767,387.3473,62.76811,-486.5
38768,387.3473,62.76811,-479.5
38769,387.3473,62.76811,-472.5
38770,387.3473,62.76811,-465.5
38771,387.3473,62.76811,-458.5
38772,387.3473,62.76811,-451.5
38773,387.3473,62.76811,-444.5
38774,387.3473,62.76811,-437.5
38775,387.3473,62.76811,-430.5
38776,387.3473,62.76811,-423.5
38777,387.3473,62.76811,-416.5
38778,387.3473,62.76811,-409.5
38779,387.3473,62.76811,-402.5
38780,387.3473,62.76811,-395.5
38781,387.3473,62.76811,-388.5
38782,387.3473,62.76811,-381.5
38783,387.3473,62.76811,-374.5
38784,387.3473,62.76811,-367.5
38785,387.3473,62.76811,-360.5
38786,387.3473,62.76811,-353.5
38787,387.3473,62.76811,-346.5
38788,387.3473,62.76811,-339.5
38789,387.3473,62.76811,-332.5
38790,387.3473,62.76811,-325.5
38791,387.3473,62.76811,-318.5
38792,387.3473,62.76811,-311.5
38793,387.3473,62.76811,-304.5
38794,387.3473,62.76811,-297.5
38795,387.3473,62.76811,-290.5
38796,387.3473,62.76811,-283.5
38797,387.3473,62.76811,-276.5
38798,387.3473,62.76811,-269.5
38799,387.3473,62.76811,-262.5
38800,387.3473,62.76811,-255.5
38801,387.3473,62.76811,-248.5
38802,387.3473,62.76811,-241.5
38803,387.3473,62.76811,-234.5
38804,387.3473,62.76811,-227.5
38805,387.3473,62.76811,-220.5
38806,387.3473,62.76811,-213.5
38807,387.3473,62.76811,-206.5
38808,387.3473,62.76811,-199.5
38809,387.3473,62.76811,-192.5
38810,387.3473,62.76811,-185.5
38811,387.3473,62.76811,-178.5
38812,387.3473,62.76811,-171.5
38813,387.3473,62.76811,-164.5
38814,387.3473,62.76811,-157.5
38815,387.3473,62.76811,-150.5
38816,387.3473,62.76811,-143.5
38817,387.3473,62.76811,-136.5
38818,387.3473,62.76811,-129.5
38819,387.3473,62.76811,-122.5
38820,387.3473,62.76811,-115.5
38821,387.3473,62.76811,-108.5
38822,387.3473,62.76811,-101.5
38823,387.3473,62.76811,-94.5
38824,387.3473,62.76811,-87.5
38825,387.3473,62.76811,-80.5
38826,387.3473,62.76811,-73.5
38827,387.3473,62.76811,-66.5
38828,387.3473,62.76811,-59.5
38829,387.3473,62.76811,-52.5
38830,387.3473,62.76811,-45.5
38831,387.3473,62.76811,-38.5
38832,387.3473,62.76811,-31.5
38833,387.3473,62.76811,-24.5
38834,387.3473,62.76811,-17.5
38835,387.3473,62.76811,-10.5
38836,387.3473,62.76811,-3.5
38837,387.3473,62.76811,3.5
38838,387.3473,62.76811,10.5
38839,387.3473,62.76811,17.5
38840,387.3473,62.76811,24.5
38841,387.3473,62.76811,31.5
38842,387.3473,62.76811,38.5
38843,387.3473,62.76811,45.5
38844,387.3473,62.76811,52.5
38845,387.3473,62.76811,59.5
38846,387.3473,62.76811,66.5
38847,387.3473,62.76811,73.5
38848,387.3473,62.76811,80.5
38849,387.3473,62.76811,87.5
38850,387.3473,62.76811,94.5
38851,387.3473,62.76811,101.5
38852,387.3473,62.76811,108.5
38853,387.3473,62.76811,115.5
38854,387.3473,62.76811,122.5
38855,387.3473,62.76811,129.5
38856,387.3473,62.76811,136.5
38857,387.3473,62.76811,143.5
38858,387.3473,62.76811,150.5
38859,387.3473,62.76811,157.5
38860,387.3473,62.76811,164.5
38861,387.3473,62.76811,171.5
38862,387.3473,62.76811,178.5
38863,387.3473,62.76811,185.5
38864,387.3473,62.76811,192.5
38865,387.3473,62.76811,199.5
38866,387.3473,62.76811,206.5
38867,387.3473,62.76811,213.5
38868,387.3473,62.76811,220.5
38869,387.3473,62.76811,227.5
38870,387.3473,62.76811,234.5
38871,387.3473,62.76811,241.5
38872,387.3473,62.76811,248.5
38873,387.3473,62.76811,255.5
38874,387.3473,62.76811,262.5
38875,387.3473,62.76811,269.5
38876,387.3473,62.76811,276.5
38877,387.3473,62.76811,283.5
38878,387.3473,62.76811,290.5
38879,387.3473,62.76811,297.5
38880,387.3473,62.76811,304.5
38881,387.3473,62.76811,311.5
38882,387.3473,62.76811,318.5
38883,387.3473,62.76811,325.5
38884,387.3473,62.76811,332.5
38885,387.3473,62.76811,339.5
38886,387.3473,62.76811,346.5
38887,387.3473,62.76811,353.5
38888,387.3473,62.76811,360.5
38889,387.3473,62.76811,367.5
38890,387.3473,62.76811,374.5
38891,387.3473,62.76811,381.5
38892,387.3473,62.76811,388.5
38893,387.3473,62.76811,395.5
38894,387.3473,62.76811,402.5
38895,387.3473,62.76811,409.5
38896,387.3473,62.76811,416.5
38897,387.3473,62.76811,423.5
38898,387.3473,62.76811,430.5
38899,387.3473,62.76811,437.5
38900,387.3473,62.76811,444.5
38901,387.3473,62.76811,451.5
38902,387.3473,62.76811,458.5
38903,387.3473,62.76811,465.5
38904,387.3473,62.76811,472.5
38905,387.3473,62.76811,479.5
38906,387.3473,62.76811,486.5
38907,387.3473,62.76811,493.5
38908,386.16522,69.671875,-493.5
38909,386.16522,69.671875,-486.5
38910,386.16522,69.671875,-479.5
38911,386.16522,69.671875,-472.5
38912,386.16522,69.671875,-465.5
38913,386.16522,69.671875,-458.5
38914,386.16522,69.671875,-451.5
38915,386.16522,69.671875,-444.5
38916,386.16522,69.671875,-437.5
38917,386.16522,69.671875,-430.5
38918,386.16522,69.671875,-423.5
38919,386.16522,69.671875,-416.5
38920,386.16522,69.671875,-409.5
38921,386.16522,69.671875,-402.5
38922,386.16522,69.671875,-395.5
38923,386.16522,69.671875,-388.5
38924,386.16522,69.671875,-381.5
38925,386.16522,69.671875,-374.5
38926,386.16522,69.671875,-367.5
38927,386.16522,69.671875,-360.5
38928,386.16522,69.671875,-353.5
38929,386.16522,69.671875,-346.5
38930,386.16522,69.671875,-339.5
38931,386.16522,69.671875,-332.5
38932,386.16522,69.671875,-325.5
38933,386.16522,69.671875,-318.5
38934,386.16522,69.671875,-311.5
38935,386.16522,69.671875,-304.5
38936,386.16522,69.671875,-297.5
38937,386.16522,69.671875,-290.5
38938,386.16522,69.671875,-283.5
38939,386.16522,69.671875,-276.5
38940,386.16522,69.671875,-269.5
38941,386.16522,69.671875,-262.5
38942,386.16522,69.671875,-255.5
38943,386.16522,69.671875,-248.5
38944,386.16522,69.671875,-241.5
38945,386.16522,69.671875,-234.5
38946,386.16522,69.671875,-227.5
38947,386.16522,69.671875,-220.5
38948,386.16522,69.671875,-213.5
38949,386.16522,69.671875,-206.5
38950,386.16522,69.671875,-199.5
38951,386.16522,69.671875,-192.5
38952,386.16522,69.671875,-185.5
38953,386.16522,69.671875,-178.5
38954,386.16522,69.671875,-171.5
38955,386.16522,69.671875,-164.5
38956,386.16522,69.671875,-157.5
38957,386.16522,69.671875,-150.5
38958,386.16522,69.671875,-143.5
38959,386.16522,69.671875,-136.5
38960,386.16522,69.671875,-129.5
38961,386.16522,69.671875,-122.5
38962,386.16522,69.671875,-115.5
38963,386.16522,69.671875,-108.5
38964,386.16522,69.671875,-101.5
38965,386.16522,69.671875,-94.5
38966,386.16522,69.671875,-87.5
38967,386.16522,69.671875,-80.5
38968,386.16522,69.671875,-73.5
38969,386.16522,69.671875,-66.5
38970,386.16522,69.671875,-59.5
38971,386.16522,69.671875,-52.5
38972,386.16522,69.671875,-45.5
38973,386.16522,69.671875,-38.5
38974,386.16522,69.671875,-31.5
38975,386.16522,69.671875,-24.5
38976,386.16522,69.671875,-17.5
38977,386.16522,69.671875,-10.5
38978,386.16522,69.671875,-3.5
38979,386.16522,69.671875,3.5
38980,386.16522,69.671875,10.5
38981,386.16522,69.671875,17.5
38982,386.16522,69.671875,24.5
38983,386.16522,69.671875,31.5
38984,386.16522,69.671875,38.5
38985,386.16522,69.671875,45.5
38986,386.16522,69.671875,52.5
38987,386.16522,69.671875,59.5
38988,386.16522,69.671875,66.5
38989,386.16522,69.671875,73.5
38990,386.16522,69.671875,80.5
38991,386.16522,69.671875,87.5
38992,386.16522,69.671875,94.5
38993,386.16522,69.671875,101.5
38994,386.16522,69.671875,108.5
38995,386.16522,69.671875,115.5
38996,386.16522,69.671875,122.5
38997,386.16522,69.671875,129.5
38998,386.16522,69.671875,136.5
38999,386.16522,69.671875,143.5
39000,386.16522,69.671875,150.5
39001,386.16522,69.671875,157.5
39002,386.16522,69.671875,164.5
39003,386.16522,69.671875,171.5
39004,386.16522,69.671875,178.5
39005,386.16522,69.671875,185.5
39006,386.16522,69.671875,192.5
39007,386.16522,69.671875,199.5
39008,386.16522,69.671875,206.5
39009,386.16522,69.671875,213.5
39010,386.16522,69.671875,220.5
39011,386.16522,69.671875,227.5
39012,386.16522,69.671875,234.5
39013,386.16522,69.671875,241.5
39014,386.16522,69.671875,248.5
39015,386.16522,69.671875,255.5
39016,386.16522,69.671875,262.5
39017,386.16522,69.671875,269.5
39018,386.16522,69.671875,276.5
39019,386.16522,69.671875,283.5
39020,386.16522,69.671875,290.5
39021,386.16522,69.671875,297.5
39022,386.16522,69.671875,304.5
39023,386.16522,69.671875,311.5
39024,386.16522,69.671875,318.5
39025,386.16522,69.671875,325.5
39026,386.16522,69.671875,332.5
39027,386.16522,69.671875,339.5
39028,386.16522,69.671875,346.5
39029,386.16522,69.671875,353.5
39030,386.16522,69.671875,360.5
39031,386.16522,69.671875,367.5
39032,386.16522,69.671875,374.5
39033,386.16522,69.671875,381.5
39034,386.16522,69.671875,388.5
39035,386.16522,69.671875,395.5
39036,386.16522,69.671875,402.5
39037,386.16522,69.671875,409.5
39038,386.16522,69.671875,416.5
39039,386.16522,69.671875,423.5
39040,386.16522,69.671875,430.5
39041,386.16522,69.671875,437.5
39042,386.16522,69.671875,444.5
39043,386.16522,69.671875,451.5
39044,386.16522,69.671875,458.5
39045,386.16522,69.671875,465.5
39046,386.16522,69.671875,472.5
39047,386.16522,69.671875,479.5
39048,386.16522,69.671875,486.5
39049,386.16522,69.671875,493.5
39050,384.86014,76.553444,-493.5
39051,384.86014,76.553444,-486.5
39052,384.86014,76.553444,-479.5
39053,384.86014,76.553444,-472.5
39054,384.86014,76.553444,-465.5
39055,384.86014,76.553444,-458.5
39056,384.86014,76.553444,-451.5
39057,384.86014,76.553444,-444.5
39058,384.86014,76.553444,-437.5
39059,384.86014,76.553444,-430.5
39060,384.86014,76.553444,-423.5
39061,384.86014,76.553444,-416.5
39062,384.86014,76.553444,-409.5
39063,384.86014,76.553444,-402.5
39064,384.86014,76.553444,-395.5
39065,384.86014,76.553444,-388.5
39066,384.86014,76.553444,-381.5
39067,384.86014,76.553444,-374.5
39068,384.86014,76.553444,-367.5
39069,384.86014,76.553444,-360.5
39070,384.86014,76.553444,-353.5
39071,384.86014,76.553444,-346.5
39072,384.86014,76.553444,-339.5
39073,384.86014,76.553444,-332.5
39074,384.86014,76.553444,-325.5
39075,384.86014,76.553444,-318.5
39076,384.86014,76.553444,-311.5
39077,384.86014,76.553444,-304.5
39078,384.86014,76.553444,-297.5
39079,384.86014,76.553444,-290.5
39080,384.86014,76.553444,-283.5
39081,384.86014,76.553444,-276.5
39082,384.86014,76.553444,-269.5
39083,384.86014,76.553444,-262.5
39084,384.86014,76.553444,-255.5
39085,384.86014,76.553444,-248.5
39086,384.86014,76.553444,-241.5
39087,384.86014,76.553444,-234.5
39088,384.86014,76.553444,-227.5
39089,384.86014,76.553444,-220.5
39090,384.86014,76.553444,-213.5
39091,384.86014,76.553444,-206.5
39092,384.86014,76.553444,-199.5
39093,384.86014,76.553444,-192.5
39094,384.86014,76.553444,-185.5
39095,384.86014,76.553444,-178.5
39096,384.86014,76.553444,-171.5
39097,384.86014,76.553444,-164.5
39098,384.86014,76.553444,-157.5
39099,384.86014,76.553444,-150.5
39100,384.86014,76.553444,-143.5
39101,384.86014,76.553444,-136.5
39102,384.86014,76.553444,-129.5
39103,384.86014,76.553444,-122.5
39104,384.86014,76.553444,-115.5
39105,384.86014,76.553444,-108.5
39106,384.86014,76.553444,-101.5
39107,384.86014,76.553444,-94.5
39108,384.86014,76.553444,-87.5
39109,384.86014,76.553444,-80.5
39110,384.86014,76.553444,-73.5
39111,384.86014,76.553444,-66.5
39112,384.86014,76.553444,-59.5
39113,384.86014,76.553444,-52.5
39114,384.86014,76.553444,-45.5
39115,384.86014,76.553444,-38.5
39116,384.86014,76.553444,-31.5
39117,384.86014,76.553444,-24.5
39118,384.86014,76.553444,-17.5
39119,384.86014,76.553444,-10.5
39120,384.86014,76.553444,-3.5
